redshift_z,lookback_time_Gyr,universe_age_Gyr,comoving_distance_Gly
2.35,11.000104868221399,2.7867804337883095,18.86511794951706
2.4000000000000004,11.06028624123488,2.7265990607748263,19.06822109789877
2.45,11.118362986861312,2.668522315148394,19.267125395130606
2.5,11.174434983293859,2.612450318715846,19.461967429759625
2.5500000000000003,11.228596219445754,2.558289082563952,19.652878014124187
2.6,11.280935203708811,2.505950098300895,19.839982467669508
2.6500000000000004,11.331535340557279,2.4553499614524292,20.023400885904355
2.7,11.380475277780015,2.4064100242296913,20.20324839557889
2.75,11.427829226865892,2.3590560751438154,20.379635396676218
2.8000000000000003,11.473667258834048,2.3132180431756573,20.55266779181389
2.85,11.518055577590127,2.2688297244195783,20.722447203647864
2.9000000000000004,11.561056772699171,2.225828529310536,20.889071180862825
2.95,11.602730053293977,2.1841552487157294,21.052633393319102
3.0,11.64313146468227,2.143753837327437,21.21322381691065
3.0500000000000003,11.6823140890754,2.104571212934306,21.37092890866975
3.1,11.720328231734241,2.0665570702754663,21.52583177263402
3.1500000000000004,11.757221593712842,2.029663708296865,21.67801231697035
3.2,11.793039432276256,1.99384586973345,21.827547402828735
3.25,11.827824709974609,1.9590605920351005,21.974510985377062
3.3000000000000003,11.861618233269965,1.9252670687397433,22.11897424744631
3.35,11.894458781535112,1.892426520474597,22.261005726194004
3.4000000000000004,11.926383227172902,1.8605020748368053,22.40067143317309
3.45,11.95742664754114,1.8294586544685705,22.53803496817273
3.5,11.98762242930988,1.7992628726998328,22.67315762717789
3.5500000000000003,12.017002365825427,1.7698829361842872,22.806098504775942
3.6,12.045596748007343,1.741288554002372,22.93691459131974
3.6500000000000004,12.073434449261223,1.7134508527484933,23.065660865139925
3.7,12.100543004850298,1.6863422971594186,23.192390380082134
3.75,12.126948686132787,1.6599366158769344,23.31715434862942
3.8000000000000003,12.15267657003892,1.634208731970802,23.44000222085503
3.85,12.177750604131598,1.6091346978781282,23.560981759436604
3.9000000000000004,12.202193667567043,1.584691634442686,23.680139110949586
3.95,12.226027628246932,1.5608576737627973,23.797518873644755
4.0,12.249273396430464,1.5376119055792732,23.91316416190308
4.05,12.27195097505387,1.5149343269558684,24.02711666754978
4.1000000000000005,12.294079506985886,1.4928057950238554,24.139416718198607
4.15,12.31567731942986,1.4712079825798876,24.250103332787898
4.2,12.336761965667371,1.4501233363423804,24.359214274460005
4.25,12.35735026432336,1.4295350376863967,24.466786100927212
4.3,12.377458336319219,1.4094269656905383,24.572854212458708
4.3500000000000005,12.397101639668008,1.3897836623417548,24.677452897615648
4.4,12.416295002254374,1.3705902997553927,24.780615376853554
4.45,12.435052652731493,1.351832649278275,24.88237384410487
4.5,12.453388249657518,1.33349705235225,24.982759506447646
4.55,12.471314908985253,1.3155703930245146,25.081802621960353
4.6000000000000005,12.488845230010593,1.2980400719991738,25.179532535857156
4.65,12.505991319877722,1.2808939821320406,25.275977714992468
4.7,12.522764816732167,1.2641204852775902,25.37116578081858
4.75,12.53917691160634,1.247708390403412,25.465123540876032
4.800000000000001,12.555238369116367,1.2316469328933757,25.557877018889723
4.8500000000000005,12.57095954704352,1.2159257549662104,25.64945148354338
4.9,12.58635041486851,1.2005348871412047,25.73987147599727
4.95,12.601420571322274,1.185464730687429,25.829160836212466
5.0,12.616179261012535,1.1707060409971526,25.917342728141005
5.050000000000001,12.630635390181519,1.156249911828149,26.004439663837807
5.1000000000000005,12.644797541646385,1.1420877603632638,26.09047352654747
5.15,12.658673988970673,1.128211313039031,26.17546559281578
5.2,12.672272709911377,1.1146125920983285,26.259436553673503
5.25,12.685601399184742,1.101283902824965,26.34240653493695
5.300000000000001,12.698667480588844,1.0882178214208642,26.42439511666793
5.3500000000000005,12.711478118520683,1.0754071834890193,26.505421351833
5.4,12.72404022892195,1.0628450730877537,26.585503784199947
5.45,12.736360489685671,1.0505248123240347,26.664660465507595
5.5,12.748445350554118,1.0384399514555882,26.742908971942754
5.550000000000001,12.760301042536213,1.0265842594734917,26.820266419956734
5.6000000000000005,12.771933586871034,1.0149517151386707,26.896749481451888
5.65,12.783348803562344,1.003536498447363,26.972374398367148
5.7,12.79455231950754,0.9923329825021651,27.047156996690152
5.75,12.805549576243022,0.9813357257666823,27.121112699921863
5.800000000000001,12.816345837326557,0.9705394646831506,27.194256542018493
5.8500000000000005,12.826946195376076,0.9599391066336304,27.266603179834267
5.9,12.83735557878316,0.9495297232265453,27.338166905087164
5.95,12.847578758118305,0.939306543891403,27.40896165586897
6.0,12.857620352244133,0.929264949765573,27.479001027719587
6.050000000000001,12.867484834151789,0.9194004678579157,27.548298284284847
6.1000000000000005,12.877176536534737,0.9097087654749683,27.61686636757589
6.15,12.886699657113507,0.9001856448961966,27.684717907847443
6.2,12.896058263724088,0.89082703828562,27.751865233111353
6.25,12.905256299181882,0.8816290028278259,27.81832037830109
6.300000000000001,12.914297585932628,0.872587716077078,27.884095094101994
6.3500000000000005,12.923185830500847,0.8636994715088593,27.949200855461438
6.4,12.931924627745918,0.8549606742637877,28.013648869792476
6.45,12.9405174649353,0.8463678370744045,28.07745008488362
6.5,12.94896772564385,0.8379175763658575,28.140615196527175
6.550000000000001,12.957278693487703,0.8296066085220025,28.203154655877608
6.6000000000000005,12.965453555700806,0.8214317463089015,28.265078676551195
6.65,12.973495406561568,0.8133898954481407,28.326397241477405
6.7,12.981407250676915,0.805478051332795,28.387120109512175
6.75,12.989192006130459,0.7976932958792508,28.447256821822748
6.800000000000001,12.99685250750124,0.7900327945084682,28.506816708053172
6.8500000000000005,13.004391508759117,0.7824937932505939,28.56580889227927
6.9,13.011811686042542,0.7750736159671667,28.62424229876149
6.95,13.019115640324253,0.7677696616854537,28.682125657503498
7.0,13.026305899969971,0.760579402039741,28.73946750962436
7.050000000000001,13.033384923195033,0.753500378814676,28.796276212551383
7.1000000000000005,13.040355100423712,0.7465302015860003,28.852559945040696
7.15,13.047218756555447,0.7396665454542624,28.908326712032306
7.2,13.053978153142396,0.7329071488673174,28.963584349345776
7.25,13.060635490482081,0.7262498115276331,29.01834052822285
7.300000000000001,13.067192909629089,0.719692392380627,29.072602759722717
7.3500000000000005,13.073652494329274,0.7132328076804435,29.126378398975504
7.4,13.08001627287996,0.7068690291297568,29.179674649299358
7.45,13.086286219919351,0.7005990820903649,29.23249856618627
7.5,13.092464258148235,0.694421043861485,29.284857061161315
7.550000000000001,13.0985522599869,0.688333042022821,29.336756905520346
7.6000000000000005,13.104552049170103,0.6823332528396183,29.38820473395024
7.65,13.110465402282681,0.6764198997270437,29.439207048036305
7.7,13.116294050238354,0.6705912517713718,29.489770219660763
7.75,13.122039679704157,0.6648456223055668,29.539900494296354
7.800000000000001,13.127703934472754,0.6591813675369741,29.589603994198765
7.8500000000000005,13.133288416784799,0.6535968852249336,29.638886721439967
7.9,13.138794688603488,0.6480906134062404,29.68775456121763
7.95,13.144224272843266,0.6426610291664663,29.736213284148366
8.0,13.14957865455448,0.6373066474552557,29.784268549707594
8.05,13.154859282065948,0.6320260199437907,29.831925908659347
8.1,13.160067568087028,0.6268177339227092,29.879190805774943
8.15,13.16520489077091,0.6216804112388326,29.92606858241127
8.200000000000001,13.170272594740602,0.6166127072691396,29.972564479013226
8.25,13.175271992079255,0.6116133099304907,30.018683637542775
8.3,13.18020436328607,0.6066809387236763,30.064431103837336
8.35,13.185070958199324,0.601814343810427,30.109811829899716
8.4,13.189872996887669,0.5970123051220805,30.15483067612204
8.450000000000001,13.19461167051109,0.5922736314986645,30.199492413445867
8.5,13.19928814215255,0.5875971598572068,30.243801725460568
8.55,13.203903547621628,0.5829817543881287,30.287763210442176
8.6,13.20845899623111,0.5784263057786462,30.331381383334534
8.65,13.212955571547631,0.5739297304621278,30.374660677674783
8.700000000000001,13.21739433211734,0.5694909698924234,30.41760544746486
8.75,13.221776312167558,0.5651089898422054,30.460219968990927
8.8,13.226102522285352,0.5607827797244148,30.502508442592436
8.85,13.230373950073824,0.5565113519359414,30.544474994382263
8.9,13.234591560787067,0.5522937412226995,30.586123677919755
8.950000000000001,13.238756297944464,0.548129004065301,30.627458475838004
9.0,13.242869083925207,0.5440162180845616,30.66848330142693
9.05,13.246930820543662,0.5399544814661025,30.70920200017348
9.1,13.250942389606417,0.5359429124033496,30.749618351260445
9.15,13.25490465345152,0.5319806485582476,30.789736069025043
9.200000000000001,13.258818455470713,0.5280668465390526,30.829558804378618
9.25,13.262684620615184,0.5242006813945767,30.86909014618868
9.3,13.266503955885472,0.5203813461242904,30.90833362262442
9.35,13.270277250806043,0.5166080512037164,30.94729270246677
9.4,13.274005277885193,0.5128800241245633,30.98597079638433
9.450000000000001,13.277688793060676,0.509196508949077,31.024371258175822
9.5,13.281328536131646,0.5055567658781047,31.062497385980834
9.55,13.28492523117736,0.5019600708323863,31.100352423458393
9.600000000000001,13.288479586963131,0.49840571504661124,31.13793956093613
9.65,13.291992297333945,0.4948930046757925,31.175261936529704
9.700000000000001,13.2954640415962,0.49142126041352846,31.21232263723364
9.75,13.298895484887984,0.4879898171217432,31.249124699984673
9.8,13.30228727853821,0.4845980234715064,31.285671112698182
9.850000000000001,13.305640060415152,0.48124524159455595,31.321964815278566
9.9,13.30895445526455,0.4779308467451532,31.358008700604422
9.950000000000001,13.31223107503777,0.47465422697192244,31.39380561548914
10.0,13.315470519210349,0.4714147827993363,31.429358361617673
10.05,13.318673375091159,0.46821192691851965,31.464669696460255
10.100000000000001,13.321840218122604,0.4650450838870606,31.499742334163567
10.15,13.32497161217213,0.46191368983752895,31.53457894642024
10.200000000000001,13.32806810981524,0.4588171921944076,31.56918216331699
10.25,13.33113025261054,0.4557550493991647,31.603554574162356
10.3,13.33415857136651,0.4527267306431924,31.637698728294353
10.350000000000001,13.337153586401348,0.4497317156083566,31.671617135868754
10.4,13.340115807794795,0.44676949421490864,31.705312268628443
10.450000000000001,13.343045735633188,0.4438395663765173,31.738786560654475
10.5,13.345943860247512,0.44094144176219363,31.772042409099274
10.55,13.348810662444823,0.43807463956488246,31.80508217490254
10.600000000000001,13.351646613733198,0.43523868827650897,31.837908183490253
10.65,13.35445217654043,0.43243312546927193,31.870522725457324
10.700000000000001,13.357227804426719,0.4296574975829851,31.902928057234295
10.75,13.359973942291427,0.4269113597182759,31.935126401738565
10.8,13.36269102657425,0.4241942754354534,31.967119949010467
10.850000000000001,13.365379485450834,0.4215058165588708,31.998910856834847
10.9,13.368039739023098,0.4188455629866064,32.03050125134812
10.950000000000001,13.370672199504403,0.41621310250530064,32.06189322763168
11.0,13.373277271399719,0.41360803060998513,32.09308885029169
11.05,13.37585535168095,0.4110299503287531,32.1240901540257
11.100000000000001,13.378406829957585,0.4084784720521187,32.1548991441765
11.15,13.380932088642783,0.4059532133669222,32.185517797273555
11.200000000000001,13.383431503115059,0.40345379889464317,32.215948061562244
11.25,13.385905441875721,0.4009798601339858,32.24619185752126
11.3,13.388354266702098,0.39853103530760675,32.27625107836864
11.350000000000001,13.390778332796842,0.39610696921286276,32.30612759055645
11.4,13.393177988933251,0.3937073130764526,32.33582323425462
11.450000000000001,13.395553577596862,0.3913317244128413,32.36533982382421
11.5,13.397905435123352,0.3889798668863505,32.39467914828015
11.55,13.400233891832897,0.3866514101768067,32.42384297174412
11.600000000000001,13.402539272161063,0.3843460298486436,32.452833033887465
11.65,13.404821894786354,0.38206340722335325,32.48165105036442
11.700000000000001,13.407082072754514,0.3798032292551909,32.51029871323634
11.75,13.409320113599666,0.377565188410037,32.53877769138645
11.8,13.411536319462384,0.37534898254732235,32.56708963092597
11.850000000000001,13.41373098720477,0.3731543148049317,32.595236155591564
11.9,13.415904408522712,0.37098089348699476,32.623218867134234
11.950000000000001,13.418056870055217,0.368828431954485,32.65103934570008
