redshift_z,E_z,comoving_distance_Gly
0.002816371481325356,1.0013338582346922,0.0408307484049338
0.002826768597164218,1.0013387930093463,0.04098138122015685
0.0028372040957301017,1.0013437460800318,0.04113256937565247
0.0028476781187193978,1.0013487175148725,0.04128431491602803
0.0028581908083515854,1.0013537073822474,0.041436619893397864
0.002868742307371174,1.001358715750792,0.04158948636741087
0.002879332759049639,1.0013637426894,0.04174291640527793
0.002889962307187363,1.0013687882672235,0.04189691208179951
0.002900631096115602,1.0013738525536744,0.04205147547939355
0.002911339270698426,1.001378935618426,0.042206608688122975
0.0029220869763346997,1.001384037531412,0.042362313805723806
0.0029328743589600503,1.0013891583628296,0.04251859293763311
0.0029437015650488497,1.0013942981831396,0.04267544819701708
0.002954568741616214,1.0013994570630678,0.04283288170479942
0.0029654760362199818,1.0014046350736046,0.04299089558968941
0.002976423596962728,1.0014098322860085,0.04314949198821042
0.002987411572493776,1.001415048771805,0.04330867304472852
0.0029984401120112083,1.0014202846027884,0.04346844091148091
0.003009509365263908,1.001425539851023,0.04362879774860494
0.0030206194825535717,1.0014308145888438,0.04378974572416659
0.0030317706147367646,1.0014361088888577,0.043951287014189655
0.003042962913226963,1.0014414228239448,0.04411342380268464
0.0030541965299966103,1.0014467564672584,0.04427615828167795
0.0030654716175791906,1.0014521098922275,0.04443949265124126
0.003076788329071283,1.0014574831725571,0.044603429119520616
0.00308814681813465,1.0014628763822289,0.044767969902766054
0.0030995472389983244,1.0014682895955027,0.04493311722536114
0.0031109897464606977,1.0014737228869184,0.04509887331985259
0.003122474495891637,1.0014791763312951,0.045265240426980234
0.003134001643234572,1.0014846500037342,0.045432220795706565
0.003145571345008629,1.0014901439796187,0.04559981668324703
0.0031571837583107476,1.001495658334616,0.04576803035509991
0.003168839040817828,1.001501193144677,0.045936864085076835
0.0031805373507888504,1.0015067484860396,0.046106320155332704
0.003192278847067039,1.0015123244352275,0.04627640085639638
0.0032040636890820124,1.0015179210690526,0.04644710848720111
0.0032158920368519596,1.0015235384646162,0.046618445355115334
0.0032277640509857943,1.001529176699309,0.046790413775973184
0.0032396798926853493,1.0015348358508134,0.04696301607410555
0.0032516397237475608,1.001540515997104,0.04713625458237096
0.003263643706566663,1.0015462172164489,0.04731013164218666
0.0032756920041364062,1.0015519395874106,0.047484649603560025
0.00328778478005225,1.0015576831888475,0.04765981082511951
0.0032999221985135978,1.0015634480999147,0.04783561767414636
0.003312104424326022,1.0015692344000655,0.048012072526606005
0.0033243316229035016,1.0015750421690521,0.048189177767179764
0.0033366039602706786,1.001580871486927,0.04836693578929672
0.0033489216030650926,1.001586722434044,0.04854534899516535
0.003361284718539458,1.0015925950910598,0.0487244197958057
0.0033736934745639316,1.0015984895389347,0.04890415061108146
0.0033861480396283872,1.001604405858934,0.049084543869732114
0.0033986485828447193,1.0016103441326283,0.04926560200940553
0.0034111952739491157,1.0016163044418966,0.04944732747669005
0.003423788283304379,1.0016222868689257,0.0496297227271473
0.0034364277819022354,1.0016282914962125,0.049812790225344836
0.003449113941365652,1.0016343184065637,0.04999653244488891
0.0034618469339511813,1.0016403676830987,0.05018095186845754
0.003474626932551281,1.0016464394092504,0.05036605098783333
0.0034874541106966746,1.0016525336687654,0.05055183230393677
0.003500328642558702,1.0016586505457064,0.05073829832685951
0.0035132507029516846,1.0016647901244522,0.0509254515758977
0.0035262204673353103,1.0016709524897007,0.051113294579585695
0.0035392381118169954,1.001677137726468,0.0513018298757294
0.0035523038131542923,1.0016833459200918,0.051491060011440264
0.0035654177487572814,1.0016895771562304,0.05168098754316907
0.0035785800966909812,1.0016958315208657,0.051871615036739926
0.0035917910356777776,1.0017021091003036,0.052062945067384576
0.0036050507450998293,1.0017084099811753,0.05225498021977635
0.00361835940500152,1.0017147342504393,0.05244772308806473
0.0036317171960918958,1.0017210819953812,0.052641176275909814
0.003645124299747119,1.0017274533036165,0.052835342396516854
0.003658580898012944,1.0017338482630906,0.05303022407267126
0.0036720871736071665,1.0017402669620812,0.053225823936773095
0.00368564330992212,1.0017467094891988,0.053422144630872324
0.003699249491027161,1.001753175933388,0.05361918880670385
0.0037129059016711686,1.0017596663839292,0.053816959125722715
0.0037266127272850623,1.0017661809304397,0.054015458259139705
0.003740370153984301,1.001772719662875,0.05421468888795648
0.003754178368571425,1.00177928267153,0.05441465370300149
0.003768037558538588,1.0017858700470403,0.054615355404965586
0.0037819479120700973,1.001792481880384,0.05481679670443788
0.0037959096180449894,1.0017991182628823,0.05501898032194202
0.0038099228660395655,1.001805779286201,0.055221908987971934
0.0038239878463299857,1.0018124650423523,0.055425585443028356
0.0038381047498948465,1.001819175623696,0.05563001243765514
0.0038522737684177698,1.00182591112294,0.055835192732475766
0.0038664950942900234,1.001832671633143,0.05604112909823019
0.003880768920613107,1.0018394572477143,0.05624782431581132
0.0038950954412013896,1.0018462680604172,0.056455281176302115
0.003909474850584752,1.0018531041653682,0.05666350248101282
0.003923907344011191,1.0018599656570393,0.05687249104151758
0.003938393117449518,1.0018668526302605,0.057082249679692505
0.003952932367591986,1.0018737651802188,0.05729278122775258
0.003967525291856965,1.001880703402461,0.05750408852828937
0.003982172088391646,1.0018876673928965,0.057716174434308994
0.003996872956074701,1.001894657247795,0.05792904180926961
0.0040116280945189965,1.0019016730637913,0.058142693527119635
0.00402643770407431,1.0019087149378856,0.05835713247233583
0.004041301985830035,1.0019157829674439,0.05857236153996147
0.004056221141617938,1.0019228772502007,0.05878838363564504
0.004071195374014865,1.0019299978842606,0.05900520167567834
0.0040862248863455155,1.0019371449680983,0.05922281858703547
0.004101309882685197,1.0019443186005612,0.059441237307411555
0.004116450567862589,1.0019515188808705,0.05966046078526162
0.0041316471474625496,1.0019587459086228,0.059880491979839974
0.004146899827828868,1.001965999783791,0.06010133386123898
0.004162208816067097,1.0019732806067265,0.06032298941042882
0.004177574320047353,1.0019805884781605,0.06054546161929681
0.004192996548407134,1.0019879234992046,0.06076875349068703
0.004208475710554175,1.0019952857713539,0.0609928680384404
0.0042240120166692615,1.0020026753964866,0.061217808287434256
0.0042396056777091,1.0020100924768676,0.06144357727362257
0.0042552569054091815,1.0020175371151474,0.061670178044076214
