r_over_rs,schwarzschild_factor_1_minus_rs_over_r,clock_rate_far_observer_fraction,tidal_curvature_normalized
1.01,0.00990099009900991,0.09950371902099896,0.9705901479276443
1.0378699070764832,0.036488105896775425,0.19101860091827555,0.8944812483227443
1.0657398141529664,0.06168467507729869,0.24836399714390708,0.826126262050697
1.0936097212294495,0.08559700907213252,0.29256966533140877,0.7645623603984051
1.1214796283059327,0.10832085152490512,0.3291213325278462,0.7089666934265293
1.1493495353824161,0.12994265955197337,0.3604756018816993,0.6586332115370119
1.1772194424588993,0.15054070300498512,0.38799575127182145,0.612953771595951
1.2050893495353825,0.1701860111986334,0.41253607260291,0.5714026568037617
1.2329592566118657,0.1889431912389632,0.4346759611928904,0.5335238317974005
1.2608291636883489,0.2068711378196043,0.4548308892540219,0.49892040106637175
1.288699070764832,0.22402365091602927,0.473311367828863,0.46724585126015794
1.3165689778413152,0.24044997502551735,0.4903569873322061,0.43819674483342747
1.3444388849177984,0.2561952713372003,0.5061573582762581,0.41150659995598654
1.3723087919942816,0.27130103236694336,0.520865656735922,0.38694074433336073
1.4001786990707648,0.28580544707353805,0.5346077506672888,0.36429197199496166
1.4280486061472482,0.2997437232210788,0.5474885598997287,0.34337686480519936
1.4559185132237313,0.31314837271642704,0.5595966160694925,0.3240326664007438
1.4837884203002145,0.326049464789818,0.5710074122021692,0.30611461694666053
1.5116583273766977,0.33847485116866294,0.5817859152374376,0.28949367367674417
1.5395282344531809,0.3504503667935741,0.5919884853555634,0.2740545555167818
1.567398141529664,0.36200000912080044,0.6016643658392945,0.25969406086229885
1.5952680486061475,0.3731460986297933,0.6108568560880636,0.24631961632177238
1.6231379556826306,0.383909422794911,0.6196042469148441,0.233848021353963
1.6510078627591138,0.3943093654752009,0.6279405747960558,0.22220435954675988
1.678877769835597,0.40436402341671107,0.6358962363599199,0.21132105205912052
1.7067476769120802,0.41409031134043073,0.6434984936582453,0.20113703267857871
1.7346175839885634,0.4235040568996139,0.65077189313892,0.19159702719432067
1.7624874910650465,0.432620086627841,0.6577386157341235,0.18265092247756431
1.7903573981415297,0.4414523038595287,0.6644187714533122,0.1742532128990964
1.818227305218013,0.45001375948421596,0.6708306488855559,0.1663625135804551
1.846097212294496,0.45831671629192816,0.6769909277766787,0.15894113153665923
1.8739671193709793,0.4663727075768209,0.6829148611480211,0.15195468707822135
1.9018370264474624,0.47419259058808494,0.6886164321217473,0.14537177894202005
1.9297069335239456,0.4817865953490439,0.6941084896102654,0.1391636875499692
1.9575768406004288,0.4891643693060449,0.699402866240942,0.13330411158034094
1.9854467476769122,0.4963350182169036,0.7045104812683085,0.1277689337028985
2.013316654753395,0.50330714364329,0.7094414307349761,0.12253601189526013
2.0411865618298783,0.510088877371639,0.7142050667501869,0.11758499324031149
2.0690564689063615,0.5166879130521901,0.7188100674393689,0.1128971475163827
2.0969263759828447,0.5231115353149713,0.7232644988626024,0.10845521824439316
2.124796283059328,0.529366646594384,0.7275758699918408,0.10424328915847926
2.152666190135811,0.5354597918700482,0.7317511816663149,0.10024666432643897
2.1805360972122947,0.5413971815103407,0.73579697030522,0.09645176037009359
2.208406004288778,0.5471847123862298,0.7397193470406394,0.09284600942876696
2.236275911365261,0.5528279874063065,0.7435240328370741,0.08941777167604323
2.2641458184417442,0.5583323336090468,0.7472163900832521,0.0861562563446041
2.2920157255182274,0.5637028189351105,0.7508014510741908,0.0830514503394733
2.3198856325947106,0.5689442677906776,0.7542839437444481,0.08009405362914127
2.3477555396711938,0.5740612755022819,0.7576683149652504,0.07727542069910379
2.375625446747677,0.5790582217541749,0.7609587516772344,0.07458750743529041
2.40349535382416,0.5839392830908048,0.7641592000956376,0.07202282287734267
2.4313652609006438,0.5887084445594272,0.7672733831949516,0.06957438534515545
2.459235167977127,0.5933695105610571,0.7703048166544574,0.06723568249772692
2.48710507505361,0.5979261149718635,0.7732568234240572,0.06500063493221508
2.5149749821300933,0.6023817305915957,0.7761325470508216,0.06286356297406548
2.5428448892065765,0.6067396779706755,0.778934963890231,0.06081915634691477
2.5707147962830597,0.6110031336631048,0.781666894311832,0.05886244644435566
2.598584703359543,0.6151751379482977,0.7843310129966159,0.05698878095513127
2.626454610436026,0.6192586020612834,0.7869298584126055,0.05519380061940696
2.654324517512509,0.6232563149674153,0.7894658415456715,0.053473417916866474
2.6821944245889924,0.6271709497147152,0.7919412539543038,0.051823797507866115
2.7100643316654756,0.6310050693942575,0.7943582752097805,0.0502413382670739
2.7379342387419587,0.6347611327365241,0.7967189797767618,0.04872265676519756
2.765804145818442,0.6384414993694048,0.7990253433836781,0.04726457206880815
2.793674052894925,0.6420484347614723,0.801279248927284,0.045864091741103036
2.8215439599714083,0.6455841148722938,0.8034824919513143,0.04451839893790927
2.8494138670478915,0.6490506305298358,0.8056367857352567,0.04322484050346477
2.8772837741243746,0.6524499915534665,0.807743766025753,0.041980915979670796
2.905153681200858,0.6557841306396412,0.8098049954400388,0.04078426745070901
2.933023588277341,0.6590549070260522,0.8118219675680451,0.03963267015226682
2.960893495353824,0.6622641099488447,0.8137961107973204,0.038524023781211794
2.9887634024303074,0.6654134619064018,0.8157287918826954,0.03745634444748231
3.0166333095067905,0.6685046217422108,0.8176213192806379,0.036427757215291526
3.0445032165832737,0.6715391875584021,0.8194749462664507,0.03543648918553986
3.072373123659757,0.6745186994707149,0.8212908738508634,0.03448086307565511
3.10024303073624,0.6774446422148648,0.8230702535111233,0.03355929125697895
3.1281129378127233,0.6803184476135852,0.8248141897503857,0.032670270213340506
3.1559828448892064,0.6831414969129511,0.8265237424980308,0.03181237538763934
3.1838527519656896,0.685915122995997,0.828199929362468,0.030984256386139164
3.211722659042173,0.6886406124810824,0.8298437277470273,0.030184632512779638
3.239592566118656,0.691319207711945,0.8314560768386656,0.02941228860817537
3.267462473195139,0.6939521086459076,0.833037879478423,0.02866607117011332
3.2953323802716223,0.6965404746462711,0.8345900039218485,0.027944884734304083
3.3232022873481064,0.6990854261845152,0.8361132854969565,0.02724768849590943
3.3510721944245896,0.7015880464575579,0.8376085281666835,0.026573493153974635
3.3789421015010728,0.7040493829249821,0.8390765060022728,0.02592135796235573
3.406812008577556,0.7064704487708058,0.8405179645735157,0.02529038797206376
3.434681915654039,0.7088522242940863,0.8419336222613314,0.02467973145116103
3.4625518227305223,0.7111956582323689,0.8433241714977514,0.02408857746945151
3.4904217298070055,0.713501669021728,0.8446902799379947,0.023516153636218038
3.5182916368834887,0.715771145996924,0.8460325915689797,0.022961723980182126
3.546161543959972,0.7180049505349642,0.8473517277582929,0.022424586961705996
3.574031451036455,0.72020391714516,0.8486482882473516,0.0219040736080288
3.601901358112938,0.722368854508579,0.8499228520922232,0.021399545763035786
3.6297712651894214,0.7245005464696095,0.8511759785553217,0.020910394443706896
3.6576411722659046,0.7265997529821928,0.852408207950975,0.02043603829598513
3.6855110793423878,0.7286672110131245,0.8536200624476469,0.019975922143349718
3.713380986418871,0.7307036354046761,0.8548120468294045,0.019529515621879504
3.741250893495354,0.7327097196986632,0.8559846492190518,0.019096311896051116
3.7691208005718373,0.7346861369239522,0.857138341765174,0.01867582644993928
3.7969907076483205,0.7366335403492853,0.8582735812951983,0.01826759594887475
3.8248606147248037,0.7385525642031927,0.8593908099364297,0.017871177166973378
3.852730521801287,0.7404438243626588,0.8604904557068944,0.017486145976278858
3.88060042887777,0.7423079190121129,0.8615729330777011,0.01711209639356544
3.908470335954253,0.7441454292742253,0.8626386435085234,0.016748639681126817
3.9363402430307364,0.7459569198139075,0.8636879759576994,0.016395403498135428
3.9642101501072196,0.7477429394168336,0.864721307368353,0.01605203109939522
3.9920800571837027,0.7495040215437285,0.8657390031318495,0.015718180578530763
4.019949964260186,0.7512406848615998,0.8667414175298188,0.015393524152859505
4.047819871336669,0.752953433753024,0.8677288941559017,0.01507774748738202
4.075689778413152,0.7546427588045368,0.8687017663183014,0.014770549055499346
4.1035596854896355,0.7563091372751216,0.8696603574241623,0.01447163953422788
4.131429592566119,0.7579530335457372,0.8706049813467284,0.014180741231831464
4.159299499642602,0.7595748995507712,0.8715359427761836,0.013897587545929015
4.187169406719085,0.7611751751922634,0.872453537555017,0.013621922450264189
4.215039313795568,0.7627542887376968,0.8733580529987096,0.013353500008442869
4.242909220872051,0.76431265720211,0.8742497682024915,0.013092083913054636
4.2707791279485345,0.7658506867152484,0.875128954334873,0.012837447048697265
4.298649035025018,0.7673687728744341,0.8759958749186174,0.012589371077518478
4.326518942101502,0.768867301083796,0.8768507860997765,0.012347646045978022
4.354388849177985,0.7703466468804736,0.8776939369053848,0.012112070011615567
4.382258756254468,0.771807176248373,0.8785255694903666,0.01188244868868656
4.410128663330951,0.7732492459200262,0.8793459193741825,0.011658595111599881
4.4379985704074345,0.7746732036670769,0.8801552156677122,0.01144032931515736
4.465868477483918,0.7760793885798888,0.8809536812908434,0.011227478030657477
4.493738384560401,0.7774681313367501,0.8817415331812095,0.011019874396983223
4.521608291636884,0.7788397544631213,0.8825189824944965,0.010817357685848043
4.549478198713367,0.7801945725813547,0.8832862347967134,0.01061977304042408
4.57734810578985,0.7815328926512912,0.8840434902488062,0.010426971226623913
4.605218012866334,0.7828550142021202,0.8847909437839654,0.010238808396350722
4.633087919942817,0.784161229555872,0.8855287852779671,0.010055145862072904
4.6609578270193,0.7854518240428913,0.8862571997128662,0.00987584988211735
4.688827734095783,0.7867270762096265,0.8869763673343425,0.00970079145611139
4.716697641172266,0.7879872580190523,0.8876864638029873,0.009529846130036938
4.7445675482487495,0.7892326350440292,0.888387660339803,0.009362893810391673
4.772437455325233,0.7904634666538858,0.8890801238661709,0.009199818586981387
4.800307362401716,0.7916800061945045,0.8897640171385357,0.009040508563895159
4.828177269478199,0.7928825011621675,0.8904394988780358,0.008884855698240686
4.856047176554682,0.7940711933714182,0.8911067238953021,0.008732755646241265
4.883917083631165,0.7952463191171736,0.8917658432106343,0.0085841076163185
4.911786990707649,0.7964081093313192,0.8924170041697542,0.008438814228806029
4.939656897784132,0.7975567897340021,0.8930603505553262,0.008296781381959469
4.967526804860615,0.7986925809798304,0.8936960226944228,0.008157918123946435
4.995396711937098,0.7998156987991804,0.8943241575621115,0.008022136530518075
5.023266619013581,0.8009263541347981,0.89494488888132,0.007889351588079957
5.0511365260900645,0.8020247532738795,0.895558347219141,0.007759481081895717
5.079006433166548,0.8031110979758019,0.8961646600797211,0.007632445489171345
5.106876340243031,0.8041855855956733,0.8967639519938753,0.007508167876781731
5.134746247319514,0.8052484092038572,0.8973563446055626,0.007386573803413923
5.162616154395997,0.8062997577016269,0.89794195675535,0.007267591225913658
5.19048606147248,0.8073398159330936,0.8985209045609865,0.007151150409633182
5.2183559685489636,0.8083687647935478,0.8990933014952052,0.007037183842588993
5.246225875625447,0.809386781334347,0.8996592584608614,0.006925626153248391
5.27409578270193,0.8103940388644785,0.9002188838635182,0.006816414031773125
5.301965689778413,0.8113907070489184,0.9007722836815741,0.006709486154557451
5.329835596854896,0.8123769520039054,0.9013195615340351,0.006604783111906409
5.3577055039313795,0.8133529363892398,0.901860818746019,0.006502247338708024
5.385575411007863,0.8143188194977184,0.9023961544120844,0.006401823047960755
5.413445318084346,0.8152747573418051,0.9029256654574646,0.00630345616702456
5.441315225160829,0.8162209027376386,0.9034494466972895,0.00620709427647067
5.469185132237312,0.8171574053864723,0.9039675908938729,0.006112686551411518
5.497055039313795,0.8180844119536356,0.9044801888121351,0.006020183705198201
5.5249249463902785,0.8190020661451063,0.904987329273237,0.005929537935378556
5.552794853466762,0.8199105087817763,0.9054890992064876,0.005840702871814243
5.580664760543245,0.8208098778714928,0.9059855836995934,0.005753633526860278
5.608534667619729,0.8217003086789509,0.9064768660473089,0.00566828624751524
5.636404574696212,0.8225819337935127,0.9069630277985496,0.005584618669454902
5.664274481772695,0.8234548831950249,0.9074441488020213,0.005502589672866254
5.6921443888491785,0.8243192843177021,0.9079203072504227,0.005422159340003028
5.720014295925662,0.8251752621121428,0.9083915797232727,0.0053432889143875655
5.747884203002145,0.8260229391055416,0.9088580412284096,0.005265940761587541
5.775754110078628,0.8268624354601574,0.9093197652422152,0.005190078331499486
5.803624017155111,0.8276938690300976,0.9097768237486035,0.005115666122074303
5.831493924231594,0.8285173554164736,0.9102292872768233,0.005042669644423035
5.859363831308078,0.8293330080209826,0.9106772249381131,0.004971055389244099
5.887233738384561,0.8301409380979671,0.9111207044612515,0.00490079079451593
5.915103645461044,0.8309412548050024,0.9115597922270389,0.004831844214401661
5.942973552537527,0.8317340652520622,0.911994553301752,0.004764184889314884
5.97084345961401,0.832519474549305,0.9124250514696015,0.004697782917097979
5.9987133666904935,0.8332975858535306,0.912851349264233,0.004632609225266689
6.026583273766977,0.8340685004133461,0.9132735079992993,0.004568635544276775
6.05445318084346,0.834832317613085,0.9136915877981393,0.0045058343817706015
6.082323087919943,0.8355891350155186,0.9141056476225922,0.004444178997763424
6.110192994996426,0.8363390484033991,0.9145157453009757,0.004383643380730989
6.138062902072909,0.8370821518198703,0.9149219375552596,0.004324202224561772
6.165932809149393,0.8378185376077829,0.9153242800274572,0.00426583090633884
6.193802716225876,0.8385482964479472,0.9157228273052644,0.004208505464917906
6.221672623302359,0.8392715173963594,0.9161176329469701,0.004152202580269601
6.249542530378842,0.839988287920431,0.9165087495056613,0.004096899553555449
6.277412437455325,0.8406986939342527,0.9168962285527478,0.0040425742879083406
6.3052823445318085,0.8414028198329231,0.9172801207008267,0.003989205269889615
6.333152251608292,0.8421007485259726,0.9176604756259107,0.0039367715515960695
6.361022158684775,0.8427925614699064,0.9180373420890385,0.00388525273339138
6.388892065761258,0.8434783386998969,0.9184107679572887,0.003834628947237516
6.416761972837741,0.8441581588606502,0.9187808002242157,0.003784880840602822
6.444631879914224,0.8448320992364718,0.9191474850297268,0.0037359895609243962
6.4725017869907076,0.8455002357805551,0.9195108676794175,0.00368793674060338
6.500371694067191,0.8461626431435163,0.9198709926633822,0.0036407044825127032
6.528241601143674,0.8468193947011993,0.9202279036745187,0.0035942753459976572
6.556111508220157,0.8474705625817707,0.9205816436263383,0.0035486323333505303
6.58398141529664,0.8481162176921264,0.9209322546703023,0.0035037588767413254
6.6118513223731235,0.8487564297436319,0.9212797782126947,0.003459638825587326
6.6397212294496075,0.8493912672772116,0.9216242549310493,0.0034162564343450004
6.667591136526091,0.8500207976878117,0.9219657247901419,0.003373596350708432
6.695461043602574,0.8506450872482505,0.922304227057564,0.0033316436041990936
6.723330950679057,0.8512642011324758,0.922639800318887,0.003290383595132444
6.75120085775554,0.8518782034382468,0.9229724824924342,0.003249802083947397
6.779070764832023,0.8524871572092553,0.9233023108436669,0.0032098851808852833
6.806940671908507,0.853091124456705,0.9236293219992017,0.0031706193360054964
6.83481057898499,0.8536901661803616,0.923953551960466,0.0031319913295255056
6.862680486061473,0.854284342389091,0.924275036117005,0.003093988262473431
6.890550393137956,0.8548737121208978,0.9245938092594487,0.0030565975476418484
6.918420300214439,0.8554583334624807,0.9249099055921505,0.0030198069008319536
6.9462902072909225,0.8560382635683165,0.9252233587455067,0.0029836043323776314
6.974160114367406,0.8566135586792869,0.9255342017879657,0.0029479781389394133
7.002030021443889,0.8571842741408597,0.9258424672377368,0.0029129168955586908
7.029899928520372,0.857750464420839,0.9261481870742063,0.0028784094479629334
7.057769835596855,0.8583121831266927,0.9264513927490706,0.002844444905113028
7.085639742673338,0.858869483022473,0.9267521151971939,0.002811012631984203
7.113509649749822,0.8594224160453385,0.9270503848471984,0.0027781022425723305
7.141379556826305,0.8599710333216892,0.9273462316317942,0.0027457035931177255
7.169249463902788,0.8605153851829253,0.927639684997858,0.0027138067755388576
7.197119370979271,0.8610555211808394,0.9279307739162654,0.0026824021110686924
7.224989278055754,0.8615914901026538,0.9282195268914858,0.002651480144086651
7.2528591851322375,0.8621233399857098,0.9285059719709453,0.002621031636139451
7.280729092208721,0.8626511181318196,0.9287901367541646,0.002591047560144348
7.308598999285204,0.8631748711212912,0.9290720484016787,0.0025615190947685363
7.336468906361687,0.863694644826632,0.9293517336437438,0.002532437618978717
7.36433881343817,0.8642104844259423,0.9296292187888364,0.0025037947067550505
7.392208720514653,0.8647224344160052,0.9299045297319533,0.002475582121963944
7.420078627591137,0.8652305386250818,0.930177691962714,0.0024477918133843242
7.44794853466762,0.8657348402254196,0.9304487305732754,0.0024204159098822377
7.475818441744103,0.8662353817454801,0.9307176702660588,0.002393446715728831
7.503688348820586,0.8667322050818944,0.9309845353612993,0.002366876706056931
7.531558255897069,0.8672253515111539,0.9312493498044194,0.002340698522451629
7.5594281629735525,0.8677148617010413,0.9315121371732316,0.0023149049686704277
7.587298070050036,0.8682007757218104,0.931772920684976,0.002289489006488706
7.615167977126519,0.8686831330571205,0.9320317232031968,0.002264443751666363
7.643037884203003,0.8691619726147312,0.9322885672444617,0.002239762470031699
7.670907791279486,0.8696373327369638,0.9325434749849273,0.0022154385736787067
7.698777698355969,0.8701092512109365,0.9327964682667578,0.0021914656172740835
7.726647605432452,0.870577765278577,0.9330475686043971,0.00216783729447043
7.754517512508936,0.8710429116464198,0.9332967971907006,0.0021445474344222054
7.782387419585419,0.8715047264951927,0.9335441749029302,0.002121589998401134
7.810257326661902,0.8719632454891983,0.9337897223086139,0.002098959076507895
7.838127233738385,0.8724185037854952,0.9340334596712772,0.0020766488844770085
7.865997140814868,0.8728705360428841,0.9342754069560454,0.0020546537605719674
7.8938670478913515,0.8733193764307032,0.9345155838351243,0.0020329681625677587
7.921736954967835,0.8737650586374386,0.9347540096931591,0.0020115866648180076
7.949606862044318,0.874207615879153,0.9349907036324762,0.001990503955404091
7.977476769120801,0.8746470809077379,0.9352256844782108,0.001969714833363654
8.005346676197284,0.8750834860189938,0.9354589707833229,0.0019492142059960402
8.033216583273768,0.8755168630605412,0.9356905808335046,0.0019289970862422542
8.06108649035025,0.8759472434395689,0.9359205326519816,0.00190905859013714
8.088956397426735,0.8763746581304208,0.9361488440042112,0.001889393934331535
8.116826304503217,0.8767991376820273,0.9363755324024797,0.00186999843368227
8.144696211579701,0.8772207122251837,0.9366006151104022,0.0018508674989078974
8.172566118656183,0.8776394114796797,0.9368241091473253,0.0018319966343081718
8.200436025732667,0.8780552647612838,0.9370460312926382,0.0018133814355453105
8.22830593280915,0.8784683009885852,0.9372663980899908,0.0017950175874851847
8.256175839885634,0.878878548689698,0.9374852258514254,0.0017769008620965962
8.284045746962116,0.8792860360088288,0.9377025306614186,0.0017590271164069204
8.3119156540386,0.8796907907127138,0.9379183283808424,0.0017413922905123848
