redshift_z,comoving_distance_Gly,E_z
0.024036046714404246,0.3467087908048364,1.0115676389606434
0.024314546083931864,0.3507025941649752,1.0117041101695412
0.024596272352614277,0.35474212446847364,1.0118422194391048
0.024881262909685693,0.35882789868501547,1.0119819870705693
0.02516955557759958,0.3629604394719905,1.0121234336310976
0.02546118861704825,0.36714027523326576,1.0122665799575736
0.025756200732040616,0.3713679401784674,1.0124114471604542
0.026054631075038803,0.37564397438277775,1.0125580566276857
0.02635651925215424,0.37996892384724756,1.01270643002868
0.026661905328403988,0.3843433405596257,1.012856589318357
0.02697082983302794,0.3887677825557085,1.0130085567412486
0.02728333376486768,0.3932428139812096,1.0131623548356719
0.027599458597807606,0.39776900515415253,1.0133180064379683
0.027919246286279134,0.40234693262778654,1.0134755346868105
0.028242739270828685,0.4069771792540281,1.0136349630275794
0.028569980483750153,0.4116603342474285,1.0137963152168123
0.028901013354782665,0.41639699324966895,1.0139596153267227
0.029235881816874344,0.42118775839458417,1.0141248877497937
0.029574630312012858,0.4260332383737155,1.0142921572034471
0.029917303797123537,0.43093404850239425,1.0144614487347865
0.03026394775003581,0.4358908107863559,1.0146327877254202
0.030614608175518792,0.44090415398888577,1.014806199896362
0.030969331611386784,0.44597471369849684,1.0149817113130117
0.03132816513467555,0.4511031323971396,1.0151593483902195
0.031691156367890105,0.4562900595289444,1.0153391378974312
0.03205835348532495,0.4615361515694961,1.0155211069639212
0.03242980521945751,0.4668420720956415,1.015705283084108
0.032805560867415616,0.47220849185582797,1.0158916941229619
0.033185670297520044,0.4776360888409755,1.0160803683215003
0.03357018395590265,0.4831255483558769,1.0162713343023737
0.03395915287320145,0.48867756309113136,1.0164646210755457
0.03435262867133305,0.49429283319560585,1.0166602580440682
0.034750663570343676,0.4999720663494249,1.0168582750099513
0.03515331039533954,0.5057159778374878,1.0170587021801336
0.03556062258349749,0.5115252906235109,1.0172615701725503
0.035972654191156944,0.5174007354245942,1.0174669100223055
0.03638945990099393,0.52334305078631,1.0176747531879464
0.03681109502927832,0.529352983158311,1.0178851315578445
0.037237615533215085,0.5354312869704567,1.0180980774566848
0.037669078018370654,0.5415787247094541,1.0183136236520622
0.03810553974618532,0.5477960669960115,1.0185318033611943
0.03854705864157266,0.5540840926625011,1.0187526502577426
0.038993693300607035,0.5604435888311291,1.0189761984787549
0.03944550299830014,0.5668753509926052,1.0192024826317223
0.039902547696467706,0.5733801830853156,1.0194315378017578
0.04036488805168728,0.5799588975749865,1.019663399558899
0.04083258542334828,0.5866123155348414,1.019898103965533
0.04130570188179526,0.5933412667262422,1.0201356875839516
0.041784300216565595,0.6001465896798132,1.0203761874840334
0.042268443944722546,0.6070291317770387,1.020619641251061
0.04275819731928494,0.6139897493323344,1.0208660869936714
