z,score
2.3215000000000003,-0.27127550374484355
2.32175,-0.24212932251259375
2.322,-0.20621029811483715
2.32225,-0.16772158469618198
2.3225000000000002,-0.1289288145165448
2.32275,-0.08536411655894328
2.323,-0.05991118534177457
2.3232500000000003,-0.03949615278516997
2.3235,-0.01997218860700634
2.32375,0.01945007914493943
2.3240000000000003,0.05887234689701823
2.32425,0.1026212439295186
2.3245,0.151591249469698
2.3247500000000003,0.18253180427380308
2.325,0.21861545148604364
2.32525,0.23909893768819976
2.3255,0.2549715969621162
2.32575,0.26857592698964516
2.326,0.27427207569437834
2.32625,0.28158730455207676
2.3265000000000002,0.2907786528092795
2.32675,0.2722648641990314
2.327,0.2071723108618833
2.3272500000000003,0.14349601511425522
2.3275,0.08373845532390042
2.32775,0.049103462234557034
2.3280000000000003,0.031196700957705097
2.32825,0.018772445023125056
2.3285,0.033438914402162
2.3287500000000003,0.05227299219735929
2.329,0.06027037050927765
2.32925,0.06102726991388035
2.3295000000000003,0.05695390402077628
2.32975,0.05739933623674486
2.33,0.06368948730685253
2.33025,0.07526658337975173
2.3305000000000002,0.08967515379872106
2.33075,0.10562023587440904
2.331,0.13062764252367842
2.3312500000000003,0.16628611644224034
2.3315,0.2061765817937901
2.33175,0.24826724310895626
2.3320000000000003,0.28490818770909065
2.33225,0.310545122742326
2.3325,0.32941113858672705
2.3327500000000003,0.33345518674047514
2.333,0.3306690642258484
2.33325,0.3251433785672958
2.3335,0.31681749511794494
2.33375,0.3174346062007236
2.334,0.31698753408556146
2.33425,0.29437660188977965
2.3345000000000002,0.25512825379563425
2.33475,0.21709693152502504
2.335,0.1986182006872755
2.3352500000000003,0.18550599131249673
2.3355,0.17428380738513052
2.33575,0.14830844930983572
2.3360000000000003,0.12053853810649642
2.33625,0.0885559341209693
2.3365,0.04626952393811228
2.3367500000000003,-0.0023462167727687703
2.337,-0.04555431810722575
2.33725,-0.08380935680565162
2.3375000000000004,-0.0977382491438209
2.33775,-0.10539589108647815
2.338,-0.11206854295237918
2.33825,-0.0888655116246104
2.3385000000000002,-0.06432423674958482
2.33875,-0.039782961874619174
2.339,-0.020551632545413336
2.3392500000000003,-0.015687640629716802
2.3395,-0.01394675336661513
2.33975,-0.024445988160019843
2.3400000000000003,-0.04920656732129569
2.34025,-0.07516128679896422
2.3405,-0.09353103991071836
2.34075,-0.08884788981433726
2.341,-0.0809084582759152
2.34125,-0.07235133705316366
2.3415,-0.06719450423308594
2.34175,-0.07246176299026934
2.342,-0.07772902174746904
2.34225,-0.056719248295536116
2.3425000000000002,-0.016571444067445977
2.34275,0.02439286041693419
2.343,0.0566124532250116
2.3432500000000003,0.09264481769800606
2.3435,0.12867718217088547
2.34375,0.15588359976177216
2.3440000000000003,0.17227532990072272
2.34425,0.18486258731599958
2.3445,0.19489637471625454
2.3447500000000003,0.18861400908826648
2.345,0.18215543945069393
2.34525,0.17569686981309904
2.3455,0.15614335077474356
2.3457500000000002,0.14907202620075835
2.346,0.14289239833881348
2.34625,0.11646720467271329
2.3465000000000003,0.08075657827709748
2.34675,0.045045951881645376
2.347,0.012324626025990704
2.3472500000000003,-0.024923720848009746
2.3475,-0.06758764983705798
2.34775,-0.10025395116755541
2.3480000000000003,-0.09513598753106499
2.34825,-0.09001802389458342
2.3485,-0.08541990735010074
2.34875,-0.12194796371096002
2.349,-0.1580524785310236
2.34925,-0.19403482760221705
2.3495,-0.25079501529267234
2.3497500000000002,-0.3111559480702512
2.35,-0.3715168808476805
2.35025,-0.4164906162697631
2.3505000000000003,-0.4532320752590301
2.35075,-0.49419284916145445
2.351,-0.5250443996352777
2.3512500000000003,-0.5269913774158446
2.3515,-0.5289383551964153
2.35175,-0.5312458434056787
2.3520000000000003,-0.53502052548319
2.35225,-0.5466581037286896
2.3525,-0.556980773654845
2.3527500000000003,-0.5303904306756493
2.353,-0.4944298739050916
2.35325,-0.4584693171343848
2.3535,-0.41508837652120056
2.3537500000000002,-0.3767831969277776
2.354,-0.34592148916480997
2.35425,-0.32736259030617504
2.3545000000000003,-0.3317462777092174
2.35475,-0.33612996511226484
2.355,-0.3360683370879398
2.3552500000000003,-0.3346747754966803
2.3555,-0.3161011936815326
2.35575,-0.29170790062322255
2.3560000000000003,-0.28288320509141013
2.35625,-0.2774577519805682
2.3565,-0.27567662020618167
2.35675,-0.29480591800270933
2.357,-0.3196233439727972
2.35725,-0.34915147333271146
2.3575,-0.37787958217479983
2.3577500000000002,-0.39881900262870257
2.358,-0.41975842308255124
2.35825,-0.43550306464741323
2.3585000000000003,-0.43970368381311015
2.35875,-0.42782375587132426
2.359,-0.421512868503807
2.3592500000000003,-0.44593745389376016
2.3595,-0.4738670554152116
2.35975,-0.4991557084611453
2.3600000000000003,-0.5321172272936046
2.36025,-0.5557249904340775
2.3605,-0.5693560606938511
2.36075,-0.5738224907775509
2.361,-0.5664702978405094
2.36125,-0.5596662461806095
2.3615,-0.5562488768741323
2.3617500000000002,-0.5568295331364496
2.362,-0.5706630352844053
2.36225,-0.5837398941243521
2.3625000000000003,-0.5974827260310936
2.36275,-0.6112573524360062
2.363,-0.6170720361682186
2.3632500000000003,-0.5924281979291312
2.3635,-0.5714632173443285
2.36375,-0.5511103951410022
2.364,-0.526488693758579
2.36425,-0.4973078452315948
2.3645,-0.47221560333842016
2.36475,-0.4477838037464364
2.365,-0.4213294842519763
2.36525,-0.3597762949766027
2.3655,-0.293324661483073
2.3657500000000002,-0.23165284504179187
2.366,-0.17198486285302012
2.36625,-0.11705328651393726
2.3665000000000003,-0.07197473922286102
2.36675,-0.038110795541613104
2.367,-0.011706206006455035
2.3672500000000003,0.004095394401774731
2.3675,0.010888148773577754
2.36775,0.019359935857645297
2.3680000000000003,0.03602285829164177
2.36825,0.05401858269360888
2.3685,0.06412205273006716
2.36875,0.07574744681987904
2.369,0.10822187685457706
2.36925,0.14168269637364064
2.3695,0.1713728089238651
2.3697500000000002,0.17833373855535756
2.37,0.16136110644840032
2.37025,0.14258567269201813
2.3705000000000003,0.11462884168965821
2.37075,0.08194289060271683
2.371,0.05183994552657738
2.3712500000000003,0.01174528904534801
2.3715,-0.009886859315467946
2.37175,-0.014991555782542744
2.372,-0.020996417954467824
2.37225,-0.03181504244970565
2.3725,-0.009076881713966426
2.37275,0.01969223045819495
2.373,0.11553271024070304
2.37325,0.31623235820233886
2.3735,0.5162081153306081
2.3737500000000002,0.7454906067372036
2.374,0.9879129144342841
2.37425,1.2294098829996405
2.3745000000000003,1.485500349151029
2.37475,1.7887989103188644
2.375,2.0848821758912406
2.3752500000000003,2.381751662372726
2.3755,2.6737526943603473
2.37575,2.9530631617054044
2.3760000000000003,3.229954081900736
2.37625,3.429760798864247
2.3765,3.605686259089449
2.37675,3.784684230274643
2.3770000000000002,3.9511609149478435
2.37725,4.089872878237607
2.3775,4.2285848415270175
2.3777500000000003,4.281582005613233
2.378,4.216418894025839
2.37825,4.145792835987599
2.3785000000000003,4.079774112819677
2.37875,4.054804706232953
2.379,4.038494234788182
2.3792500000000003,4.002471386189696
2.3795,3.8321991077465705
2.37975,3.659612310763288
2.38,3.4861395739750054
2.38025,3.350307656829392
2.3805,3.293927059602151
2.38075,3.2375129840740504
2.3810000000000002,3.142338075586056
2.38125,3.0488892845427733
2.3815,2.9708077148245096
2.3817500000000003,2.8917737014096923
2.382,2.839270467305926
2.38225,2.7867672332021596
2.3825000000000003,2.8477763038619908
2.38275,3.029806415915518
2.383,3.213284174724785
2.3832500000000003,3.397242408455131
2.3835,3.5274994276559353
2.38375,3.641782728230559
2.384,3.776454287585263
2.38425,4.020772409940238
2.3845,4.263313329807004
2.38475,4.500933787636667
2.3850000000000002,4.658459376927049
2.38525,4.730789193826634
2.3855,4.803119010725807
2.3857500000000003,4.865220740588806
2.386,4.924314497889892
2.38625,4.990121144287684
2.3865000000000003,5.037939501494559
2.38675,4.961014365456718
2.387,4.882957335252188
2.38725,4.756195396614426
2.3875,4.58455764438543
2.38775,4.4078707051073
2.388,4.218998460874273
2.38825,4.01199694119545
2.3885,3.7928200868113184
2.38875,3.5600117119841785
2.3890000000000002,3.2816723631067095
2.38925,3.002645918281623
2.3895,2.716313839392632
2.3897500000000003,2.525950763488041
2.39,2.4082516087291994
2.39025,2.2891016496598433
2.3905000000000003,2.1226302740899987
2.39075,1.9389061544048283
2.391,1.7600412695323129
2.3912500000000003,1.6129163606689243
2.3915,1.543516042045932
2.39175,1.4529100284794425
2.392,1.3698426817178413
