observed_wavelength_um,flux_native_display_units,flux_error_native_display_units,dq,source_id,grating,filter,separation_arcsec,smoothed,interpolated,rebinned
0.5995625853538513,75.45358457428928,30.57957124634848,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6039602756500244,102.22262150340795,38.03067643753954,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6084482073783875,71.46730508822156,39.83836270323003,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6130300164222717,37.66138438559763,37.68009831380542,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6177093386650085,27.7853717777432,32.75939391491898,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6224898099899292,-23.27590005598712,33.21862138900717,0,277193,PRISM,CLEAR,0.0,False,False,False
0.627375066280365,105.81403672392602,34.71288892449618,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6323686838150024,-0.050831196721863994,28.77992780068831,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6374742388725281,20.92399157741511,31.601884276952333,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6426953077316284,56.94981783216016,30.807289753948965,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6480353474617004,-46.7289000132428,29.769222577122527,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6534979343414307,37.88949463204367,28.965079802189038,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6590864658355713,52.893729065963974,27.086938730620062,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6648044586181641,-25.336008716874442,26.673097169564514,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6706695556640625,-62.566175295468945,26.565428569643345,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6766760349273682,-41.00325228126547,24.971491852179398,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6828242540359497,-41.18511465354303,24.73696733667287,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6891173720359802,30.780249330873612,23.85274022993338,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6955704092979431,-4.747434809569827,22.319176845540735,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7021928429603577,8.73141193783267,22.56865901457556,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7089716792106628,53.16447299596294,24.576475546906654,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7159276008605957,31.843299640552278,21.204187339298397,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7230657339096069,31.577518193397534,20.520037151806772,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7303785681724548,28.19045256661897,20.799239906948017,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7378965616226196,-13.02262181111079,19.853893057932556,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7455999255180359,-22.679546392425497,19.47061391974075,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7535170316696167,-22.26098443213924,19.056634259962323,0,277193,PRISM,CLEAR,0.0,False,False,False
