obsID,obs_collection,dataproduct_type,obs_id,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project,prvversion,proposal_id,productFilename,size,parent_obsid,dataRights,calib_level,filters
254198469,JWST,image,jw05224004001_02101_00002_nrs2,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_image2_00005_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_image2_00005_asn.json,1427,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_image2_00005_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_image2_00005_asn.json,1427,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_02101_00002_nrs2_uncal.jpg,748016,254258368,PUBLIC,1,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_02101_00002_nrs2_uncal.jpg,748016,254258482,PUBLIC,1,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_cal.jpg,1125812,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_cal.jpg,1125812,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rate.jpg,1114433,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rate.jpg,1114433,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rateints.jpg,1114433,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rateints.jpg,1114433,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_cal.fits,100831680,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_cal.fits,100831680,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rate.fits,83966400,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rate.fits,83966400,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rateints.fits,83960640,254258368,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_02101_00002_nrs2_rateints.fits,83960640,254258482,PUBLIC,2,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_02101_00002_nrs2_uncal.fits,25251840,254258368,PUBLIC,1,CLEAR;MIRROR
254198469,JWST,image,jw05224004001_02101_00002_nrs2,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_02101_00002_nrs2_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_02101_00002_nrs2_uncal.fits,25251840,254258482,PUBLIC,1,CLEAR;MIRROR
254198470,JWST,image,jw05224004001_03101_00004_nrs2,MSA metadata,S,mast:JWST/product/jw05224004001_01_msa.fits,AUXILIARY,,MSA,,CALJWST,,5224,jw05224004001_01_msa.fits,714240,254258368,PUBLIC,1,CLEAR;PRISM
254198470,JWST,image,jw05224004001_03101_00004_nrs2,MSA metadata,S,mast:JWST/product/jw05224004001_01_msa.fits,AUXILIARY,,MSA,,CALJWST,,5224,jw05224004001_01_msa.fits,714240,254258482,PUBLIC,1,CLEAR;PRISM
254198470,JWST,image,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_03101_00004_nrs2_uncal.jpg,781893,254258368,PUBLIC,1,CLEAR;PRISM
254198470,JWST,image,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_03101_00004_nrs2_uncal.jpg,781893,254258482,PUBLIC,1,CLEAR;PRISM
254198470,JWST,image,jw05224004001_03101_00004_nrs2,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_03101_00004_nrs2_uncal.fits,314622720,254258368,PUBLIC,1,CLEAR;PRISM
254198470,JWST,image,jw05224004001_03101_00004_nrs2,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_03101_00004_nrs2_uncal.fits,314622720,254258482,PUBLIC,1,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_spec2_00013_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_spec2_00013_asn.json,2181,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_spec2_00013_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_spec2_00013_asn.json,2181,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_cal.jpg,2988,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_cal.jpg,2988,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rate.jpg,585864,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rate.jpg,585864,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rateints.jpg,682977,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rateints.jpg,682977,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_s2d.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_s2d.jpg,2802,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_s2d.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_s2d.jpg,2802,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_x1d.png,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_x1d.png,126121,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,Preview-Full,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_x1d.png,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_x1d.png,126121,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_cal.fits,49671360,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_cal.fits,49671360,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rate.fits,83966400,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rate.fits,83966400,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rateints.fits,167840640,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_rateints.fits,167840640,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure/target (L2b/L3): 2D image of spectrum avg integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_s2d.fits,SCIENCE,,S2D,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_s2d.fits,31893120,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure/target (L2b/L3): 2D image of spectrum avg integrations,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_s2d.fits,SCIENCE,,S2D,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_s2d.fits,31893120,254258482,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure/target (L2b/L3): 1D extracted spectrum,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_x1d.fits,SCIENCE,,X1D,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_x1d.fits,6805440,254258368,PUBLIC,2,CLEAR;PRISM
254198470,JWST,spectrum,jw05224004001_03101_00004_nrs2,exposure/target (L2b/L3): 1D extracted spectrum,S,mast:JWST/product/jw05224004001_03101_00004_nrs2_x1d.fits,SCIENCE,,X1D,,CALJWST,1.17.1,5224,jw05224004001_03101_00004_nrs2_x1d.fits,6805440,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,MSA metadata,S,mast:JWST/product/jw05224004001_01_msa.fits,AUXILIARY,,MSA,,CALJWST,,5224,jw05224004001_01_msa.fits,714240,254258368,PUBLIC,1,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,MSA metadata,S,mast:JWST/product/jw05224004001_01_msa.fits,AUXILIARY,,MSA,,CALJWST,,5224,jw05224004001_01_msa.fits,714240,254258482,PUBLIC,1,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_05101_00002_nrs1_uncal.jpg,1447656,254258368,PUBLIC,1,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_05101_00002_nrs1_uncal.jpg,1447656,254258482,PUBLIC,1,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_05101_00002_nrs1_uncal.fits,314622720,254258368,PUBLIC,1,CLEAR;PRISM
254198471,JWST,image,jw05224004001_05101_00002_nrs1,exposure (L1b): Uncalibrated 4D exposure data,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_uncal.fits,SCIENCE,,UNCAL,,CALJWST,,5224,jw05224004001_05101_00002_nrs1_uncal.fits,314622720,254258482,PUBLIC,1,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_spec2_00011_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_spec2_00011_asn.json,2181,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_spec2_00011_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_spec2_00011_asn.json,2181,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_cal.jpg,383,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_cal.jpg,383,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rate.jpg,675945,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rate.jpg,675945,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rateints.jpg,743751,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rateints.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rateints.jpg,743751,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_s2d.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_s2d.jpg,383,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_s2d.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_s2d.jpg,383,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_x1d.png,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_x1d.png,20575,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_x1d.png,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_x1d.png,20575,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_cal.fits,53317440,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2b): 2D calibrated exposure average over integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_cal.fits,SCIENCE,,CAL,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_cal.fits,53317440,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rate.fits,83966400,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2a): 2D count rate averaged over integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rate.fits,SCIENCE,,RATE,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rate.fits,83966400,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rateints.fits,167840640,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure (L2a): 3D countrate per integration,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_rateints.fits,SCIENCE,,RATEINTS,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_rateints.fits,167840640,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure/target (L2b/L3): 2D image of spectrum avg integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_s2d.fits,SCIENCE,,S2D,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_s2d.fits,36276480,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure/target (L2b/L3): 2D image of spectrum avg integrations,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_s2d.fits,SCIENCE,,S2D,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_s2d.fits,36276480,254258482,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure/target (L2b/L3): 1D extracted spectrum,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_x1d.fits,SCIENCE,,X1D,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_x1d.fits,7922880,254258368,PUBLIC,2,CLEAR;PRISM
254198471,JWST,spectrum,jw05224004001_05101_00002_nrs1,exposure/target (L2b/L3): 1D extracted spectrum,S,mast:JWST/product/jw05224004001_05101_00002_nrs1_x1d.fits,SCIENCE,,X1D,,CALJWST,1.17.1,5224,jw05224004001_05101_00002_nrs1_x1d.fits,7922880,254258482,PUBLIC,2,CLEAR;PRISM
254198472,JWST,image,jw05224004001_02101_00001_nrs1,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_image2_00008_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_image2_00008_asn.json,1427,254258368,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,source/target (L3) : association generator,S,mast:JWST/product/jw05224-o004_20251221t142913_image2_00008_asn.json,INFO,,ASN,,CALJWST,1.17.1,5224,jw05224-o004_20251221t142913_image2_00008_asn.json,1427,254258482,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258368,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,source/target (L3) : association pool,S,mast:JWST/product/jw05224_20251221t142913_pool.csv,INFO,,POOL,,CALJWST,1.17.1,5224,jw05224_20251221t142913_pool.csv,63672,254258482,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00001_nrs1_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_02101_00001_nrs1_uncal.jpg,1093527,254258368,PUBLIC,1,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00001_nrs1_uncal.jpg,PREVIEW,,,,CALJWST,,5224,jw05224004001_02101_00001_nrs1_uncal.jpg,1093527,254258482,PUBLIC,1,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00001_nrs1_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00001_nrs1_cal.jpg,1208561,254258368,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00001_nrs1_cal.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00001_nrs1_cal.jpg,1208561,254258482,PUBLIC,2,CLEAR;MIRROR
254198472,JWST,image,jw05224004001_02101_00001_nrs1,Preview-Full,S,mast:JWST/product/jw05224004001_02101_00001_nrs1_rate.jpg,PREVIEW,,,,CALJWST,1.17.1,5224,jw05224004001_02101_00001_nrs1_rate.jpg,1208664,254258368,PUBLIC,2,CLEAR;MIRROR
