observed_wavelength_um,flux_native_display_units,flux_error_native_display_units,dq,source_id,grating,filter,separation_arcsec,smoothed,interpolated,rebinned
0.5995625853538513,-101.5598316868374,30.587224309914664,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6039602756500244,-92.8014132802959,36.80362030781927,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6084482073783875,-88.10036520518841,34.243707473397684,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6130300164222717,13.064458898195904,35.04165415590726,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6177093386650085,-24.339528295108416,33.37998351351881,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6224898099899292,3.6034206285314467,34.94870638577488,0,277193,PRISM,CLEAR,0.0,False,False,False
0.627375066280365,-112.7975659182834,27.2557533419291,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6323686242103577,16.947979856594014,28.691583444677313,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6374742388725281,11.40944289928038,32.06292697296252,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6426952481269836,-64.10572007578504,30.927316771882136,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6480353474617004,12.105826421419083,29.567421386695834,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6534979343414307,-0.41677394100756937,29.758109337073073,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6590864658355713,-17.844590216699586,27.728799546994942,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6648044586181641,-16.965549567830774,26.48856067789632,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6706695556640625,29.11575699271527,27.621801207487117,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6766760349273682,18.20815497475754,25.192054864470744,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6828242540359497,-8.988079087501916,24.36123873454124,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6891173720359802,-28.73084433355207,23.080514849575906,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6955704092979431,22.709788887565992,22.39376504427634,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7021927833557129,9.956071476522348,21.955042471847783,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7089716792106628,-29.306174771798332,24.055383660737036,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7159275412559509,15.842173028970022,20.680479627443002,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7230657339096069,-9.809843716825,20.231157393885223,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7303785681724548,-8.44884245499412,20.32479900484374,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7378965616226196,-11.57493941921321,19.09161168540184,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7455999255180359,20.931362767189164,18.743447521349573,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7535169720649719,-8.52025905176252,18.54416811826986,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7616425156593323,-17.02693024405929,18.748105504700366,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7699771523475647,17.683811686357046,18.67781596889642,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7785536050796509,21.88257358909029,19.074280813335395,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7873573303222656,-65.05715525762444,18.156836534327226,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7963980436325073,-10.794041865824171,18.424716791298057,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8056856989860535,-12.715343767804269,18.410533663654093,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8159451484680176,-7.654163468045918,18.41253041603092,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8257736563682556,-13.347911941956001,18.70048160588954,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8358750343322754,-21.00210089809146,18.262647033575465,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8462566137313843,-29.418851287774586,18.014664522742763,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8569252490997314,-55.03062445929011,17.575188579558347,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8678868412971497,-27.621114672623055,17.987213371749412,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8791470527648926,14.049990521643956,19.281607014355167,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8907190561294556,33.756214316346124,19.220955891804795,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9026090502738953,29.1146359288232,24.5509264912585,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9148159623146057,-14.144694123054771,29.533162100461034,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9273538589477539,-21.699759707666317,28.303586314201343,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9402210116386414,-81.14970420630365,23.818335822712115,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9534274339675903,27.913475156173508,17.33018455286853,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9669750332832336,-16.47625377113281,17.416939571593197,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9808643460273743,12.300400848767117,17.189854385230397,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9951021075248718,-19.368755926566422,16.595634518973043,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0096862316131592,-28.853294361945448,16.48436508278535,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0246174335479736,-15.062455506433087,16.458978731201192,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0398945808410645,3.1944648793861266,15.965213814418965,0,277193,PRISM,CLEAR,0.0,False,False,False
1.055514931678772,27.669546457542733,16.10162106658974,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0714751482009888,-6.056635707925105,16.286425389585588,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0877708196640015,-64.75448060365133,17.58993574069112,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1043944358825684,-30.69619676207681,15.684103002236068,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1213386058807373,-23.55269472459847,15.833075813566312,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1385953426361084,-37.613468238579955,14.918208579612944,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1561541557312012,-33.92624462585957,15.8498541679382,0,277193,PRISM,CLEAR,0.0,False,False,False
1.174004077911377,-12.472781831185042,15.447524234199275,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1921319961547852,-14.887588449314007,14.876767579977274,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2118827104568481,-5.293859273806901,15.3063035695269,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2305426597595215,11.720139708696012,15.595542305129701,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2494380474090576,-2.655852454900251,14.971292069451179,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2685531377792358,-24.427602359077486,14.819104265593113,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2878704071044922,-7.770204853320893,14.953638075648486,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3073735237121582,-2.0804810252721078,15.320497525182978,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3270460367202759,-23.062273861259968,15.452706505424736,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3468713760375977,-14.610659650108445,15.745220197767527,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3668328523635864,-8.09538549035671,15.737164144449412,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3869140148162842,-7.582126180376502,16.072443564627633,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4070987701416016,-5.973805774230665,16.189678451560084,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4273715019226074,8.15478327562864,16.22825993737369,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4477168321609497,16.157107277419428,16.82946458397304,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4681202173233032,-11.825342857818143,17.275969834150573,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4885677099227905,9.735990917835494,17.859276938031254,0,277193,PRISM,CLEAR,0.0,False,False,False
