observed_wavelength_um,flux_native_display_units,flux_error_native_display_units,dq,source_id,grating,filter,separation_arcsec,smoothed,interpolated,rebinned
0.5995625853538513,24.951802930407847,29.883108359953273,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6039602756500244,-7.169368007318463,35.99161376427544,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6084482073783875,16.554673512314757,35.896172976738896,0,277193,PRISM,CLEAR,0.0,False,False,False
0.613029956817627,-52.11967044803412,32.78054632281031,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6177092790603638,-4.011787297705912,32.97320344425114,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6224897503852844,18.404359864979416,34.02174704525222,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6273750066757202,8.028382413970775,30.85378176781264,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6323686242103577,-15.393773667042657,28.17994678734341,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6374741792678833,-31.777986819233416,30.241919688256065,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6426952481269836,8.239194509552682,28.803808715877054,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6480353474617004,35.80023037096617,28.367228822799852,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6534979343414307,-37.691176836246115,28.164394237069114,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6590864658355713,-34.93025103584885,24.979189352556507,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6648043990135193,43.5843411530894,26.644031446363343,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6706695556640625,32.950011089746354,25.88621522220921,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6766760349273682,21.661601634537142,24.71283132925155,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6828241944313049,49.89757737953647,23.84225337777468,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6891173720359802,-2.1862653474058966,22.74268802778867,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6955703496932983,-18.47675630455436,21.617868131392946,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7021927833557129,-19.471672960314777,21.53577689470589,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7089716792106628,-23.948412790302246,22.934881428700223,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7159275412559509,-47.499630972502956,21.443115270189264,0,277193,PRISM,CLEAR,0.0,False,False,False
