observed_wavelength_um,flux_native_display_units,flux_error_native_display_units,dq,source_id,grating,filter,separation_arcsec,smoothed,interpolated,rebinned
0.5995626449584961,-53.18729558253147,28.8337515506315,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6039603352546692,-129.44011447801205,32.308318227941164,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6084482669830322,-67.89614705490507,34.157168202500124,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6130300760269165,-74.98426584272768,34.43102789260156,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6177093982696533,-30.190547748585743,33.660887372306064,0,277193,PRISM,CLEAR,0.0,False,False,False
0.622489869594574,-9.921135167043525,33.719540736215905,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6273751258850098,-107.43007225083181,31.028285758467028,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6323687434196472,-7.441054380206054,29.04790521433331,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6374742984771729,-44.847596042130284,29.33194604236073,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6426953077316284,-44.364015270564224,28.84060065812048,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6480354070663452,-55.97740607682238,27.51396543344345,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6534979939460754,-43.951285673922406,27.19726959070852,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6590865254402161,-25.66030831000306,26.63610632341816,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6648045182228088,-48.70181024160145,26.506403026537175,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6706696152687073,-36.57066262310545,25.55596874305246,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6766760945320129,5.566105732626021,24.359140358674956,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6828243136405945,-53.537192044106455,23.015929412008923,0,277193,PRISM,CLEAR,0.0,False,False,False
0.689117431640625,-93.93809295549312,21.77047276622942,0,277193,PRISM,CLEAR,0.0,False,False,False
0.6955704689025879,-46.828705937882106,22.23218440416356,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7021929025650024,-24.15035443865069,21.770565440997718,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7089717388153076,-34.27843435451163,23.141017162986763,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7159276604652405,-61.46925531519695,19.62656967194213,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7230657935142517,-65.11122836739891,19.129100533277,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7303786277770996,-41.98951846974623,19.81081136670124,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7378966212272644,13.696093272893668,19.691375273167722,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7455999851226807,0.0638752932042676,19.27033948555534,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7535170912742615,-18.62729472319385,18.41971716925201,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7622497081756592,-12.052779465467877,18.679286235012146,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7706038355827332,-4.90992062070502,18.442484915758353,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7791901230812073,-26.94234536166296,18.12197297035762,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7880135774612427,-4.4692782516329785,17.64077941857417,0,277193,PRISM,CLEAR,0.0,False,False,False
0.7970740795135498,-60.107008936761346,16.996036604782464,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8063815832138062,-25.119467285701344,17.88504984991681,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8159452080726624,-7.32958977551516,18.56621201364958,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8257737159729004,7.715853436410607,18.803336472387166,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8358750939369202,2.5345767230020853,18.8770471284062,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8462567329406738,-17.156264052318456,18.679099793675,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8569253087043762,-34.55678516573253,18.19383336096454,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8678869009017944,-28.36235754864602,18.074411762745918,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8791471719741821,-70.86974322559006,18.416240400552926,0,277193,PRISM,CLEAR,0.0,False,False,False
0.8907191157341003,-13.381914615541755,18.17748892365857,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9026091694831848,-51.52920573812417,23.751734317681922,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9148160219192505,-93.4970390454256,29.069265999470517,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9273539185523987,-13.823676564121659,29.790993152731545,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9402210712432861,-34.503755697416274,25.112788458675837,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9534275531768799,-21.124662703204923,17.75902793288456,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9669751524925232,-41.374659231899535,17.258256024334784,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9808644652366638,-37.370297957265514,17.322594100714504,0,277193,PRISM,CLEAR,0.0,False,False,False
0.9951022267341614,-29.02730423537743,17.308287342686043,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0096863508224487,12.128794820854667,17.362245632110902,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0246175527572632,-64.83333192679916,16.576592998958663,0,277193,PRISM,CLEAR,0.0,False,False,False
1.039894700050354,-49.59771557085562,16.26562945110729,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0555150508880615,-29.405446978521848,16.14746951373408,0,277193,PRISM,CLEAR,0.0,False,False,False
1.0714752674102783,-38.99433928634025,16.019173434499788,0,277193,PRISM,CLEAR,0.0,False,False,False
1.087770938873291,-28.371913255180008,17.447708011482607,0,277193,PRISM,CLEAR,0.0,False,False,False
1.105624794960022,-23.629267043789515,15.220262482490508,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1225943565368652,-19.37998063798058,15.185227135202235,0,277193,PRISM,CLEAR,0.0,False,False,False
1.139870524406433,-58.279208646024344,14.901083725536665,0,277193,PRISM,CLEAR,0.0,False,False,False
1.1574538946151733,-57.16462711937586,16.204365616437933,0,277193,PRISM,CLEAR,0.0,False,False,False
1.17532217502594,-27.56875140186926,14.968809351536466,0,277193,PRISM,CLEAR,0.0,False,False,False
1.193471074104309,-14.296802611553055,14.76441515442426,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2118828296661377,-7.609145575416775,14.98066952160401,0,277193,PRISM,CLEAR,0.0,False,False,False
1.230542778968811,-7.18802451283198,15.497174473709352,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2494381666183472,-12.331525650842874,15.089345827407096,0,277193,PRISM,CLEAR,0.0,False,False,False
1.268553376197815,-61.353642952158225,14.562884979603917,0,277193,PRISM,CLEAR,0.0,False,False,False
1.2878705263137817,-19.897897062839444,14.751612449099511,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3073736429214478,-11.221659170974387,15.174047235247075,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3270461559295654,-20.695142999629955,15.568599463660593,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3468714952468872,17.062113450690507,16.227935629874978,0,277193,PRISM,CLEAR,0.0,False,False,False
1.366832971572876,-29.954072667926813,16.00756889026252,0,277193,PRISM,CLEAR,0.0,False,False,False
1.3869141340255737,-23.93396813679245,16.534107278909595,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4070988893508911,23.90511048677251,16.740015401894684,0,277193,PRISM,CLEAR,0.0,False,False,False
1.427371621131897,-3.6105224997319953,16.598465241375283,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4477169513702393,19.30518770321901,16.890389709829865,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4681204557418823,-9.171942702199667,16.934653985923102,0,277193,PRISM,CLEAR,0.0,False,False,False
1.4885679483413696,6.775042064731754,17.185681869214744,0,277193,PRISM,CLEAR,0.0,False,False,False
1.509046196937561,3.9118406775018033,19.304828781946075,0,277193,PRISM,CLEAR,0.0,False,False,False
1.5295425653457642,9.81486459042312,23.311432834842325,0,277193,PRISM,CLEAR,0.0,False,False,False
1.550045132637024,-11.771036909954612,18.196942649976002,0,277193,PRISM,CLEAR,0.0,False,False,False
1.570542812347412,-41.87595704485402,17.994233184371026,0,277193,PRISM,CLEAR,0.0,False,False,False
1.5910249948501587,-46.87759093564766,18.25579690605194,0,277193,PRISM,CLEAR,0.0,False,False,False
1.6114821434020996,-54.24804185106753,18.16435204953104,0,277193,PRISM,CLEAR,0.0,False,False,False
1.631905198097229,-54.91732378149089,18.291287606009828,0,277193,PRISM,CLEAR,0.0,False,False,False
1.6522858142852783,-36.96952413699621,18.005326127532825,0,277193,PRISM,CLEAR,0.0,False,False,False
1.6726166009902954,-36.28258163144518,18.293722277830017,0,277193,PRISM,CLEAR,0.0,False,False,False
1.6928904056549072,-24.672161029939804,18.601435280515723,0,277193,PRISM,CLEAR,0.0,False,False,False
1.7131010293960571,-12.452404027792136,18.606448812402895,0,277193,PRISM,CLEAR,0.0,False,False,False
1.7332426309585571,-10.685552618670165,19.261107462113344,0,277193,PRISM,CLEAR,0.0,False,False,False
1.7533100843429565,-23.357173778425,18.545861832533486,0,277193,PRISM,CLEAR,0.0,False,False,False
1.7732986211776733,-9.754152437556634,18.706785873443973,0,277193,PRISM,CLEAR,0.0,False,False,False
1.7932040691375732,-40.17655516895451,18.900033666645882,0,277193,PRISM,CLEAR,0.0,False,False,False
